img_1,img_2,label,dir
c_1_3.jpg,c_1_4.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-180-annotation-132-by-1-tag-deforest-0.png,10005_2
c_2_3.jpg,c_2_4.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-180-annotation-132-by-1-tag-deforest-0.png,10005_2
c_0_4.jpg,c_0_5.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-181-annotation-133-by-1-tag-deforest-0.png,10005_2
c_1_4.jpg,c_1_5.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-181-annotation-133-by-1-tag-deforest-0.png,10005_2
c_2_4.jpg,c_2_5.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-181-annotation-133-by-1-tag-deforest-0.png,10005_2
c_0_5.jpg,c_0_7.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-183-annotation-134-by-1-tag-deforest-0.png,10005_2
c_1_5.jpg,c_1_7.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-183-annotation-134-by-1-tag-deforest-0.png,10005_2
c_2_5.jpg,c_2_7.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-183-annotation-134-by-1-tag-deforest-0.png,10005_2
c_0_7.jpg,c_0_8.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-184-annotation-135-by-1-tag-deforest-0.png,10005_2
c_1_7.jpg,c_1_8.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-184-annotation-135-by-1-tag-deforest-0.png,10005_2
c_2_7.jpg,c_2_8.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-184-annotation-135-by-1-tag-deforest-0.png,10005_2
c_0_8.jpg,c_0_9.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-185-annotation-136-by-1-tag-deforest-0.png,10005_2
c_1_8.jpg,c_1_9.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-185-annotation-136-by-1-tag-deforest-0.png,10005_2
c_2_8.jpg,c_2_9.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-185-annotation-136-by-1-tag-deforest-0.png,10005_2
c_0_9.jpg,c_0_10.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-186-annotation-137-by-1-tag-deforest-0.png,10005_2
c_1_9.jpg,c_1_10.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-186-annotation-137-by-1-tag-deforest-0.png,10005_2
c_2_9.jpg,c_2_10.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-186-annotation-137-by-1-tag-deforest-0.png,10005_2
c_0_10.jpg,c_0_11.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-187-annotation-138-by-1-tag-deforest-0.png,10005_2
c_1_10.jpg,c_1_11.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-187-annotation-138-by-1-tag-deforest-0.png,10005_2
c_2_10.jpg,c_2_11.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-187-annotation-138-by-1-tag-deforest-0.png,10005_2
c_0_11.jpg,c_0_12.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-188-annotation-139-by-1-tag-deforest-0.png,10005_2
c_1_11.jpg,c_1_12.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-188-annotation-139-by-1-tag-deforest-0.png,10005_2
c_2_11.jpg,c_2_12.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-188-annotation-139-by-1-tag-deforest-0.png,10005_2
c_0_12.jpg,c_0_13.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-189-annotation-140-by-1-tag-deforest-0.png,10005_2
c_1_12.jpg,c_1_13.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-189-annotation-140-by-1-tag-deforest-0.png,10005_2
c_2_12.jpg,c_2_13.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-189-annotation-140-by-1-tag-deforest-0.png,10005_2
c_0_13.jpg,c_0_15.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-191-annotation-141-by-1-tag-deforest-0.png,10005_2
c_1_13.jpg,c_1_15.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-191-annotation-141-by-1-tag-deforest-0.png,10005_2
c_2_13.jpg,c_2_15.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-191-annotation-141-by-1-tag-deforest-0.png,10005_2
c_0_15.jpg,c_0_16.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-192-annotation-142-by-1-tag-deforest-0.png,10005_2
c_1_15.jpg,c_1_16.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-192-annotation-142-by-1-tag-deforest-0.png,10005_2
c_2_15.jpg,c_2_16.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-192-annotation-142-by-1-tag-deforest-0.png,10005_2
c_0_16.jpg,c_0_17.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-193-annotation-143-by-1-tag-deforest-0.png,10005_2
c_1_16.jpg,c_1_17.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-193-annotation-143-by-1-tag-deforest-0.png,10005_2
c_2_16.jpg,c_2_17.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-193-annotation-143-by-1-tag-deforest-0.png,10005_2
c_0_17.jpg,c_0_21.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-197-annotation-144-by-1-tag-deforest-0.png,10005_2
c_1_17.jpg,c_1_21.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-197-annotation-144-by-1-tag-deforest-0.png,10005_2
c_2_17.jpg,c_2_21.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-197-annotation-144-by-1-tag-deforest-0.png,10005_2
c_0_21.jpg,c_0_23.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-199-annotation-145-by-1-tag-deforest-0.png,10005_2
c_1_21.jpg,c_1_23.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-199-annotation-145-by-1-tag-deforest-0.png,10005_2
c_2_21.jpg,c_2_23.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-199-annotation-145-by-1-tag-deforest-0.png,10005_2
c_0_23.jpg,c_0_24.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-200-annotation-146-by-1-tag-deforest-0.png,10005_2
c_1_23.jpg,c_1_24.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-200-annotation-146-by-1-tag-deforest-0.png,10005_2
c_2_23.jpg,c_2_24.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-200-annotation-146-by-1-tag-deforest-0.png,10005_2
c_0_24.jpg,c_0_25.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_0_task-201-annotation-147-by-1-tag-deforest-0.png,10005_2
c_1_24.jpg,c_1_25.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_1_task-201-annotation-147-by-1-tag-deforest-0.png,10005_2
c_2_24.jpg,c_2_25.jpg,10005_2\project-11-at-2023-11-11-21-17-6e5fb063\c_2_task-201-annotation-147-by-1-tag-deforest-0.png,10005_2
c_0_0.jpg,c_0_1.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-202-annotation-148-by-1-tag-deforest-0.png,10007_1
c_1_0.jpg,c_1_1.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-202-annotation-148-by-1-tag-deforest-0.png,10007_1
c_2_0.jpg,c_2_1.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-202-annotation-148-by-1-tag-deforest-0.png,10007_1
c_0_1.jpg,c_0_2.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-203-annotation-149-by-1-tag-deforest-0.png,10007_1
c_1_1.jpg,c_1_2.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-203-annotation-149-by-1-tag-deforest-0.png,10007_1
c_2_1.jpg,c_2_2.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-203-annotation-149-by-1-tag-deforest-0.png,10007_1
c_0_2.jpg,c_0_5.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-206-annotation-150-by-1-tag-deforest-0.png,10007_1
c_1_2.jpg,c_1_5.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-206-annotation-150-by-1-tag-deforest-0.png,10007_1
c_2_2.jpg,c_2_5.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-206-annotation-150-by-1-tag-deforest-0.png,10007_1
c_0_5.jpg,c_0_6.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-207-annotation-151-by-1-tag-deforest-0.png,10007_1
c_1_5.jpg,c_1_6.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-207-annotation-151-by-1-tag-deforest-0.png,10007_1
c_2_5.jpg,c_2_6.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-207-annotation-151-by-1-tag-deforest-0.png,10007_1
c_0_6.jpg,c_0_7.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-208-annotation-152-by-1-tag-deforest-0.png,10007_1
c_1_6.jpg,c_1_7.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-208-annotation-152-by-1-tag-deforest-0.png,10007_1
c_2_6.jpg,c_2_7.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-208-annotation-152-by-1-tag-deforest-0.png,10007_1
c_0_7.jpg,c_0_10.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-211-annotation-153-by-1-tag-deforest-0.png,10007_1
c_1_7.jpg,c_1_10.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-211-annotation-153-by-1-tag-deforest-0.png,10007_1
c_2_7.jpg,c_2_10.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-211-annotation-153-by-1-tag-deforest-0.png,10007_1
c_0_10.jpg,c_0_11.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-212-annotation-154-by-1-tag-deforest-0.png,10007_1
c_1_10.jpg,c_1_11.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-212-annotation-154-by-1-tag-deforest-0.png,10007_1
c_2_10.jpg,c_2_11.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-212-annotation-154-by-1-tag-deforest-0.png,10007_1
c_0_11.jpg,c_0_12.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-213-annotation-155-by-1-tag-deforest-0.png,10007_1
c_1_11.jpg,c_1_12.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-213-annotation-155-by-1-tag-deforest-0.png,10007_1
c_2_11.jpg,c_2_12.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-213-annotation-155-by-1-tag-deforest-0.png,10007_1
c_0_12.jpg,c_0_14.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-215-annotation-156-by-1-tag-deforest-0.png,10007_1
c_1_12.jpg,c_1_14.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-215-annotation-156-by-1-tag-deforest-0.png,10007_1
c_2_12.jpg,c_2_14.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-215-annotation-156-by-1-tag-deforest-0.png,10007_1
c_0_14.jpg,c_0_15.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-216-annotation-157-by-1-tag-deforest-0.png,10007_1
c_1_14.jpg,c_1_15.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-216-annotation-157-by-1-tag-deforest-0.png,10007_1
c_2_14.jpg,c_2_15.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-216-annotation-157-by-1-tag-deforest-0.png,10007_1
c_0_15.jpg,c_0_22.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-223-annotation-158-by-1-tag-deforest-0.png,10007_1
c_1_15.jpg,c_1_22.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-223-annotation-158-by-1-tag-deforest-0.png,10007_1
c_2_15.jpg,c_2_22.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-223-annotation-158-by-1-tag-deforest-0.png,10007_1
c_0_22.jpg,c_0_23.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-224-annotation-159-by-1-tag-deforest-0.png,10007_1
c_1_22.jpg,c_1_23.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-224-annotation-159-by-1-tag-deforest-0.png,10007_1
c_2_22.jpg,c_2_23.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-224-annotation-159-by-1-tag-deforest-0.png,10007_1
c_0_23.jpg,c_0_24.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-225-annotation-160-by-1-tag-deforest-0.png,10007_1
c_1_23.jpg,c_1_24.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-225-annotation-160-by-1-tag-deforest-0.png,10007_1
c_2_23.jpg,c_2_24.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-225-annotation-160-by-1-tag-deforest-0.png,10007_1
c_0_24.jpg,c_0_25.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-226-annotation-161-by-1-tag-deforest-0.png,10007_1
c_1_24.jpg,c_1_25.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-226-annotation-161-by-1-tag-deforest-0.png,10007_1
c_2_24.jpg,c_2_25.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-226-annotation-161-by-1-tag-deforest-0.png,10007_1
c_0_25.jpg,c_0_27.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_0_task-228-annotation-162-by-1-tag-deforest-0.png,10007_1
c_1_25.jpg,c_1_27.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_1_task-228-annotation-162-by-1-tag-deforest-0.png,10007_1
c_2_25.jpg,c_2_27.jpg,10007_1\project-12-at-2023-11-11-22-40-f16af5af\c_2_task-228-annotation-162-by-1-tag-deforest-0.png,10007_1
c_0_0.jpg,c_0_1.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-280-annotation-163-by-1-tag-deforest-0.png,10009_0
c_1_0.jpg,c_1_1.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-280-annotation-163-by-1-tag-deforest-0.png,10009_0
c_2_0.jpg,c_2_1.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-280-annotation-163-by-1-tag-deforest-0.png,10009_0
c_0_1.jpg,c_0_2.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-281-annotation-164-by-1-tag-deforest-0.png,10009_0
c_1_1.jpg,c_1_2.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-281-annotation-164-by-1-tag-deforest-0.png,10009_0
c_2_1.jpg,c_2_2.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-281-annotation-164-by-1-tag-deforest-0.png,10009_0
c_0_2.jpg,c_0_3.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-282-annotation-165-by-1-tag-deforest-0.png,10009_0
c_1_2.jpg,c_1_3.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-282-annotation-165-by-1-tag-deforest-0.png,10009_0
c_2_2.jpg,c_2_3.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-282-annotation-165-by-1-tag-deforest-0.png,10009_0
c_0_3.jpg,c_0_4.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-283-annotation-166-by-1-tag-deforest-0.png,10009_0
c_1_3.jpg,c_1_4.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-283-annotation-166-by-1-tag-deforest-0.png,10009_0
c_2_3.jpg,c_2_4.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-283-annotation-166-by-1-tag-deforest-0.png,10009_0
c_0_4.jpg,c_0_5.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-284-annotation-167-by-1-tag-deforest-0.png,10009_0
c_1_4.jpg,c_1_5.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-284-annotation-167-by-1-tag-deforest-0.png,10009_0
c_2_4.jpg,c_2_5.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-284-annotation-167-by-1-tag-deforest-0.png,10009_0
c_0_5.jpg,c_0_6.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-285-annotation-168-by-1-tag-deforest-0.png,10009_0
c_1_5.jpg,c_1_6.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-285-annotation-168-by-1-tag-deforest-0.png,10009_0
c_2_5.jpg,c_2_6.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-285-annotation-168-by-1-tag-deforest-0.png,10009_0
c_0_6.jpg,c_0_7.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-286-annotation-169-by-1-tag-deforest-0.png,10009_0
c_1_6.jpg,c_1_7.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-286-annotation-169-by-1-tag-deforest-0.png,10009_0
c_2_6.jpg,c_2_7.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-286-annotation-169-by-1-tag-deforest-0.png,10009_0
c_0_7.jpg,c_0_8.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-287-annotation-170-by-1-tag-deforest-0.png,10009_0
c_1_7.jpg,c_1_8.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-287-annotation-170-by-1-tag-deforest-0.png,10009_0
c_2_7.jpg,c_2_8.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-287-annotation-170-by-1-tag-deforest-0.png,10009_0
c_0_8.jpg,c_0_9.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-288-annotation-171-by-1-tag-deforest-0.png,10009_0
c_1_8.jpg,c_1_9.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-288-annotation-171-by-1-tag-deforest-0.png,10009_0
c_2_8.jpg,c_2_9.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-288-annotation-171-by-1-tag-deforest-0.png,10009_0
c_0_9.jpg,c_0_10.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-289-annotation-172-by-1-tag-deforest-0.png,10009_0
c_1_9.jpg,c_1_10.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-289-annotation-172-by-1-tag-deforest-0.png,10009_0
c_2_9.jpg,c_2_10.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-289-annotation-172-by-1-tag-deforest-0.png,10009_0
c_0_10.jpg,c_0_11.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-290-annotation-173-by-1-tag-deforest-0.png,10009_0
c_1_10.jpg,c_1_11.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-290-annotation-173-by-1-tag-deforest-0.png,10009_0
c_2_10.jpg,c_2_11.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-290-annotation-173-by-1-tag-deforest-0.png,10009_0
c_0_11.jpg,c_0_12.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-291-annotation-174-by-1-tag-deforest-0.png,10009_0
c_1_11.jpg,c_1_12.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-291-annotation-174-by-1-tag-deforest-0.png,10009_0
c_2_11.jpg,c_2_12.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-291-annotation-174-by-1-tag-deforest-0.png,10009_0
c_0_12.jpg,c_0_13.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_0_task-292-annotation-175-by-1-tag-deforest-0.png,10009_0
c_1_12.jpg,c_1_13.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_1_task-292-annotation-175-by-1-tag-deforest-0.png,10009_0
c_2_12.jpg,c_2_13.jpg,10009_0\project-15-at-2023-11-12-09-35-34af105d\c_2_task-292-annotation-175-by-1-tag-deforest-0.png,10009_0
c_0_6.jpg,c_0_8.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_0_task-300-annotation-176-by-1-tag-deforest-0.png,10009_1
c_1_6.jpg,c_1_8.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_1_task-300-annotation-176-by-1-tag-deforest-0.png,10009_1
c_2_6.jpg,c_2_8.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_2_task-300-annotation-176-by-1-tag-deforest-0.png,10009_1
c_0_8.jpg,c_0_9.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_0_task-301-annotation-177-by-1-tag-deforest-0.png,10009_1
c_1_8.jpg,c_1_9.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_1_task-301-annotation-177-by-1-tag-deforest-0.png,10009_1
c_2_8.jpg,c_2_9.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_2_task-301-annotation-177-by-1-tag-deforest-0.png,10009_1
c_0_9.jpg,c_0_10.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_0_task-302-annotation-178-by-1-tag-deforest-0.png,10009_1
c_1_9.jpg,c_1_10.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_1_task-302-annotation-178-by-1-tag-deforest-0.png,10009_1
c_2_9.jpg,c_2_10.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_2_task-302-annotation-178-by-1-tag-deforest-0.png,10009_1
c_0_10.jpg,c_0_11.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_0_task-303-annotation-179-by-1-tag-deforest-0.png,10009_1
c_1_10.jpg,c_1_11.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_1_task-303-annotation-179-by-1-tag-deforest-0.png,10009_1
c_2_10.jpg,c_2_11.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_2_task-303-annotation-179-by-1-tag-deforest-0.png,10009_1
c_0_11.jpg,c_0_12.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_0_task-304-annotation-180-by-1-tag-deforest-0.png,10009_1
c_1_11.jpg,c_1_12.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_1_task-304-annotation-180-by-1-tag-deforest-0.png,10009_1
c_2_11.jpg,c_2_12.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_2_task-304-annotation-180-by-1-tag-deforest-0.png,10009_1
c_0_12.jpg,c_0_13.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_0_task-305-annotation-181-by-1-tag-deforest-0.png,10009_1
c_1_12.jpg,c_1_13.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_1_task-305-annotation-181-by-1-tag-deforest-0.png,10009_1
c_2_12.jpg,c_2_13.jpg,10009_1\project-16-at-2023-11-12-09-45-94f3593f\c_2_task-305-annotation-181-by-1-tag-deforest-0.png,10009_1
c_0_15.jpg,c_0_16.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-361-annotation-182-by-1-tag-deforest-0.png,10013_1
c_1_15.jpg,c_1_16.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-361-annotation-182-by-1-tag-deforest-0.png,10013_1
c_2_15.jpg,c_2_16.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-361-annotation-182-by-1-tag-deforest-0.png,10013_1
c_0_16.jpg,c_0_17.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-362-annotation-183-by-1-tag-deforest-0.png,10013_1
c_1_16.jpg,c_1_17.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-362-annotation-183-by-1-tag-deforest-0.png,10013_1
c_2_16.jpg,c_2_17.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-362-annotation-183-by-1-tag-deforest-0.png,10013_1
c_0_17.jpg,c_0_18.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-363-annotation-184-by-1-tag-deforest-0.png,10013_1
c_1_17.jpg,c_1_18.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-363-annotation-184-by-1-tag-deforest-0.png,10013_1
c_2_17.jpg,c_2_18.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-363-annotation-184-by-1-tag-deforest-0.png,10013_1
c_0_18.jpg,c_0_19.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-364-annotation-185-by-1-tag-deforest-0.png,10013_1
c_1_18.jpg,c_1_19.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-364-annotation-185-by-1-tag-deforest-0.png,10013_1
c_2_18.jpg,c_2_19.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-364-annotation-185-by-1-tag-deforest-0.png,10013_1
c_0_19.jpg,c_0_20.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-365-annotation-186-by-1-tag-deforest-0.png,10013_1
c_1_19.jpg,c_1_20.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-365-annotation-186-by-1-tag-deforest-0.png,10013_1
c_2_19.jpg,c_2_20.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-365-annotation-186-by-1-tag-deforest-0.png,10013_1
c_0_20.jpg,c_0_21.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-366-annotation-187-by-1-tag-deforest-0.png,10013_1
c_1_20.jpg,c_1_21.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-366-annotation-187-by-1-tag-deforest-0.png,10013_1
c_2_20.jpg,c_2_21.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-366-annotation-187-by-1-tag-deforest-0.png,10013_1
c_0_21.jpg,c_0_22.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_0_task-367-annotation-188-by-1-tag-deforest-0.png,10013_1
c_1_21.jpg,c_1_22.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_1_task-367-annotation-188-by-1-tag-deforest-0.png,10013_1
c_2_21.jpg,c_2_22.jpg,10013_1\project-20-at-2023-11-12-10-03-8e5e0667\c_2_task-367-annotation-188-by-1-tag-deforest-0.png,10013_1
